|city|stars
29743|Goodyear|3.5
29744|Glendale|5.0
29745|Phoenix|2.5
29746|Las Vegas|4.5
29747|Scottsdale|5.0
29748|Las Vegas|3.0
29749|Las Vegas|1.5
29750|Middleton|5.0
29751|Phoenix|4.0
29752|Las Vegas|4.0
29753|Las Vegas|4.0
29754|Tempe|4.5
29755|Henderson|4.0
29756|Las Vegas|4.0
29757|Avondale|2.5
29758|Las Vegas|3.5
29759|Scottsdale|4.5
29760|Cave Creek|2.5
29761|Las Vegas|2.5
29762|Cave Creek|4.5
29763|Las Vegas|4.5
29764|Las Vegas|4.0
29765|Phoenix|4.0
29766|Phoenix|4.5
29767|Scottsdale|3.0
29768|Las Vegas|4.5
29769|Las Vegas|4.5
29770|Las Vegas|3.5
29771|Las Vegas|4.0
29772|Edinburgh|4.0
29773|Gilbert|3.5
29774|Scottsdale|4.0
29775|Las Vegas|4.5
29776|Scottsdale|5.0
29777|Scottsdale|3.0
29778|Las Vegas|2.0
29779|Las Vegas|5.0
29780|Edinburgh|4.0
29781|Scottsdale|4.5
29782|Las Vegas|2.0
29783|Mesa|3.5
29784|Las Vegas|3.5
29785|Chandler|4.5
29786|Phoenix|4.0
29787|Phoenix|4.0
29788|Chandler|3.5
29789|Tempe|4.5
29790|Las Vegas|4.0
29791|Waterloo|4.0
29792|Phoenix|3.0
29793|Las Vegas|3.5
29794|Las Vegas|1.5
29795|Edinburgh|3.0
29796|Las Vegas|5.0
29797|Avondale|5.0
29798|Phoenix|3.0
29799|Las Vegas|1.5
29800|Phoenix|3.5
29801|Surprise|4.5
29802|Las Vegas|3.0
29803|Phoenix|3.5
29804|Chandler|3.5
29805|Scottsdale|3.5
29806|Scottsdale|2.0
29807|Las Vegas|2.0
29808|Las Vegas|3.5
29809|Las Vegas|4.0
29810|Las Vegas|2.0
29811|Phoenix|4.5
29812|Henderson|4.5
29813|Las Vegas|4.5
29814|Phoenix|5.0
29815|Chandler|5.0
29816|Tempe|4.5
29817|Edinburgh|4.5
29818|Buckeye|2.0
29819|Edinburgh|3.5
29820|Las Vegas|3.5
29821|Chandler|4.0
29822|Edinburgh|4.5
29823|Phoenix|3.0
29824|Glendale|4.5
29825|Las Vegas|2.0
29826|Las Vegas|5.0
29827|Las Vegas|2.5
29828|Henderson|2.0
29829|Scottsdale|3.0
29830|Scottsdale|3.5
29831|Litchfield Park|5.0
29832|Las Vegas|4.5
29833|Phoenix|2.5
29834|Phoenix|3.0
29835|Las Vegas|2.5
29836|North Las Vegas|4.0
29837|Chandler|4.0
29838|Phoenix|4.0
29839|Las Vegas|5.0
29840|Las Vegas|4.5
29841|Phoenix|3.5
29842|Cave Creek|3.5
29843|Henderson|4.5
29844|Peoria|5.0
29845|Phoenix|4.0
29846|Scottsdale|4.0
29847|Edinburgh|3.5
29848|Goodyear|3.0
29849|Mesa|2.5
29850|Madison|4.0
29851|Maricopa|3.0
29852|Gilbert|5.0
29853|Las Vegas|3.5
29854|Henderson|3.0
29855|Henderson|5.0
29856|Las Vegas|4.5
29857|Phoenix|3.5
29858|Las Vegas|2.5
29859|North Las Vegas|4.5
29860|Las Vegas|5.0
29861|Chandler|3.0
29862|Litchfield Park|2.5
29863|Phoenix|2.5
29864|Las Vegas|3.0
29865|Las Vegas|3.5
29866|Scottsdale|4.0
29867|Las Vegas|3.5
29868|Scottsdale|5.0
29869|Las Vegas|4.5
29870|Las Vegas|4.0
29871|Mesa|3.0
29872|Las Vegas|3.5
29873|Las Vegas|3.5
29874|Las Vegas|4.0
29875|Tempe|3.5
29876|Gilbert|4.0
29877|Las Vegas|3.0
29878|Las Vegas|4.5
29879|Surprise|4.0
29880|Las Vegas|5.0
29881|Tempe|5.0
29882|Las Vegas|4.0
29883|Scottsdale|3.5
29884|Henderson|5.0
29885|Las Vegas|3.0
29886|Peoria|3.5
29887|Glendale|4.0
29888|Phoenix|3.5
29889|Las Vegas|4.5
29890|Goodyear|4.5
29891|Tempe|2.5
29892|Edinburgh|3.0
29893|Edinburgh|3.5
29894|Phoenix |1.0
29895|Scottsdale|2.5
29896|Las Vegas|4.5
29897|Las Vegas|1.5
29898|Tempe|5.0
29899|Mesa|3.0
29900|Edinburgh|3.5
29901|Chandler|4.0
29902|Scottsdale|4.0
29903|Goodyear|4.5
29904|Las Vegas|2.5
29905|Mesa|4.0
29906|Las Vegas|3.0
29907|Gilbert|4.0
29908|Las Vegas|5.0
29909|Las Vegas|4.5
29910|Cottage Grove|1.5
29911|Phoenix|4.0
29912|Scottsdale|4.0
29913|Las Vegas|5.0
29914|Goodyear|3.5
29915|Scottsdale|4.5
29916|Scottsdale|3.0
29917|Henderson|5.0
29918|Scottsdale|5.0
29919|Las Vegas|3.5
29920|Las Vegas|4.0
29921|Tempe|4.5
29922|Las Vegas|3.0
29923|Tempe|5.0
29924|Waterloo|3.5
29925|Las Vegas|5.0
29926|Las Vegas|3.5
29927|Henderson|4.5
29928|Phoenix|3.5
29929|Henderson|5.0
29930|Glendale|4.5
29931|Henderson|3.5
29932|Phoenix|5.0
29933|Las Vegas|5.0
29934|Scottsdale|2.5
29935|Phoenix|3.5
29936|Las Vegas|5.0
29937|Las Vegas|4.0
29938|Las Vegas|4.0
29939|Glendale|3.5
29940|Edinburgh|3.0
29941|Edinburgh|4.0
29942|Phoenix|4.0
29943|Phoenix|3.0
29944|Phoenix|4.0
29945|Peoria|3.5
29946|Phoenix|1.5
29947|Las Vegas|5.0
29948|Las Vegas|3.5
29949|Phoenix|4.5
29950|Las Vegas|5.0
29951|Edinburgh|3.5
29952|Mesa|3.5
29953|Las Vegas|1.5
29954|Phoenix|5.0
29955|Las Vegas|2.5
29956|Phoenix|3.5
29957|Phoenix|4.5
29958|Phoenix|4.0
29959|Henderson|5.0
29960|Chandler|3.5
29961|Las Vegas|5.0
29962|Madison|3.5
29963|Scottsdale|5.0
29964|Henderson|5.0
29965|Mesa|2.5
29966|Scottsdale|3.5
29967|Queen Creek|4.0
29968|Cave Creek|5.0
29969|Las Vegas|3.0
29970|Las Vegas|3.5
29971|Madison|4.5
29972|Phoenix|4.5
29973|Las Vegas|4.0
29974|Phoenix|5.0
29975|Las Vegas|4.0
29976|Las Vegas|5.0
29977|Gilbert|4.0
29978|Phoenix|4.0
29979|Phoenix|5.0
29980|Mesa|3.0
29981|Las Vegas|4.5
29982|Henderson|4.0
29983|Chandler|4.0
29984|Chandler|4.0
29985|Las Vegas|3.5
29986|Las Vegas|2.5
29987|Mesa|5.0
29988|Las Vegas|4.0
29989|Madison|2.5
29990|Scottsdale|4.0
29991|Las Vegas|4.0
29992|Phoenix|4.5
29993|Scottsdale|4.0
29994|Glendale Az|4.0
29995|Las Vegas|5.0
29996|Phoenix|4.0
29997|Mesa|1.5
29998|Las Vegas|5.0
29999|Edinburgh|3.5
30000|Las Vegas|4.0
30001|Henderson|4.5
30002|Las Vegas|4.5
30003|Las Vegas|4.5
30004|Scottsdale|2.5
30005|Gilbert|4.5
30006|Phoenix|4.5
30007|Phoenix|4.0
30008|Las Vegas|4.0
30009|Chandler|4.0
30010|Tempe|1.0
30011|Las Vegas|1.0
30012|Las Vegas|4.5
30013|Mesa|3.0
30014|Tempe|4.0
30015|Las Vegas|3.0
30016|Scottsdale|4.0
30017|Edinburgh|3.0
30018|Las Vegas|4.0
30019|Edinburgh|4.5
30020|Las Vegas|2.5
30021|Henderson|3.5
30022|Scottsdale|3.5
30023|Gold Canyon|2.5
30024|Phoenix|3.5
30025|Waterloo|3.5
30026|Phoenix|3.0
30027|Las Vegas|3.0
30028|Gilbert|4.5
30029|Las Vegas|4.5
30030|Phoenix|5.0
30031|Glendale|2.5
30032|Mesa|3.5
30033|Mesa|5.0
30034|Las Vegas|5.0
30035|Las Vegas|3.5
30036|Scottsdale|3.0
30037|Waterloo|4.5
30038|Phoenix|1.5
30039|Anthem|4.0
30040|Phoenix|4.5
30041|Middleton|5.0
30042|Mesa|3.0
30043|Phoenix|4.0
30044|Las Vegas|4.5
30045|Las Vegas|3.5
30046|Edinburgh|4.5
30047|Edinburgh|3.5
30048|Mesa|5.0
30049|Las Vegas|4.5
30050|Henderson|2.5
30051|Las Vegas|3.5
30052|Las Vegas|3.5
30053|Las Vegas|3.5
30054|Las Vegas|4.0
30055|Las Vegas|5.0
30056|Chandler|3.0
30057|Las Vegas|5.0
30058|Edinburgh|4.5
30059|Phoenix|5.0
30060|Las Vegas|3.0
30061|Las Vegas|5.0
30062|Apache Junction|4.0
30063|Scottsdale|4.0
30064|Tempe|4.5
30065|Waterloo|4.5
30066|Phoenix|4.5
30067|Scottsdale|4.0
30068|Scottsdale|3.5
30069|Phoenix|5.0
30070|Glendale|5.0
30071|Las Vegas|4.5
30072|Las Vegas|3.0
30073|Gilbert|5.0
30074|Goodyear|3.0
30075|Las Vegas|4.5
30076|Mesa|2.0
30077|Chandler|3.5
30078|Phoenix|2.5
30079|Phoenix|3.5
30080|Las Vegas|3.5
30081|Phoenix|4.0
30082|Las Vegas|4.5
30083|Madison|3.5
30084|Tempe|4.5
30085|Las Vegas|4.5
30086|Las Vegas|2.0
30087|Mesa|4.0
30088|Peoria|5.0
30089|Scottsdale|3.5
30090|Scottsdale|3.0
30091|Scottsdale|4.5
30092|Las Vegas|5.0
30093|Madison|4.0
30094|Kitchener|4.0
30095|Madison|4.5
30096|Phoenix|4.0
30097|Phoenix|3.5
30098|Scottsdale|4.0
30099|Phoenix|2.0
30100|Las Vegas|3.0
30101|Las Vegas|4.0
30102|Kitchener|4.5
30103|Tempe|1.0
30104|Las Vegas|2.5
30105|Phoenix|4.0
30106|North Las Vegas|3.0
30107|Phoenix|5.0
30108|Phoenix|5.0
30109|Henderson|3.0
30110|Las Vegas|4.5
30111|Mesa|3.5
30112|Mesa|5.0
30113|Phoenix|4.5
30114|Scottsdale|4.0
30115|Scottsdale|3.5
30116|Las Vegas|3.5
30117|Las Vegas|3.5
30118|Mesa|3.5
30119|Tempe|2.0
30120|Las Vegas|4.5
30121|Las Vegas|4.5
30122|Gold Canyon|3.5
30123|Madison|3.0
30124|Las Vegas|4.0
30125|Phoenix|3.5
30126|Phoenix|5.0
30127|Scottsdale|4.0
30128|Henderson|5.0
30129|Surprise|3.5
30130|Las Vegas|4.0
30131|Mesa|4.0
30132|Phoenix|2.5
30133|Las Vegas|3.5
30134|Laveen|4.5
30135|Chandler|3.0
30136|Las Vegas|4.5
30137|Gilbert|5.0
30138|Henderson|3.0
30139|Las Vegas|2.0
30140|Scottsdale|3.5
30141|Las Vegas|2.0
30142|Las Vegas|5.0
30143|Chandler|5.0
30144|Phoenix|4.0
30145|Chandler|3.5
30146|Phoenix|2.5
30147|Phoenix|1.5
30148|Phoenix|3.5
30149|North Las Vegas|2.5
30150|Tempe|3.5
30151|Glendale|5.0
30152|Phoenix|5.0
30153|Glendale|4.0
30154|Las Vegas|2.0
30155|Las Vegas|5.0
30156|Chandler|3.0
30157|Las Vegas|1.5
30158|North Las Vegas|3.5
30159|Las Vegas|4.0
30160|Henderson|2.5
30161|Chandler|4.0
30162|Madison|5.0
30163|Henderson|3.5
30164|Las Vegas|4.0
30165|Gilbert|4.0
30166|Las Vegas|2.5
30167|Chandler|4.0
30168|Gilbert|4.0
30169|Las Vegas|3.5
30170|Anthem|3.0
30171|Scottsdale|3.5
30172|Chandler|5.0
30173|Las Vegas|3.0
30174|Las Vegas|2.0
30175|Las Vegas|2.0
30176|Las Vegas|4.0
30177|Edinburgh|4.5
30178|Las Vegas|3.0
30179|Edinburgh|4.0
30180|Phoenix|1.5
30181|Las Vegas|3.0
30182|Phoenix|5.0
30183|Henderson|4.0
30184|Las Vegas|2.5
30185|Henderson|4.5
30186|Phoenix|4.0
30187|Peoria|4.0
30188|Phoenix|4.0
30189|Avondale|4.5
30190|Phoenix|4.0
30191|Las Vegas|5.0
30192|Phoenix|2.5
30193|North Las Vegas|2.5
30194|Scottsdale|4.0
30195|Phoenix|4.5
30196|Las Vegas|3.0
30197|Youngtown|5.0
30198|Las Vegas|2.5
30199|Phoenix|3.0
30200|Avondale|4.5
30201|North Las Vegas|3.0
30202|Tempe|2.5
30203|Chandler|2.0
30204|Surprise|2.0
30205|Madison|4.5
30206|North Las Vegas|3.5
30207|Phoenix|2.5
30208|Tempe|4.0
30209|Scottsdale|5.0
30210|Las Vegas|3.0
30211|Scottsdale|5.0
30212|North Las Vegas|3.5
30213|St Jacobs|2.5
30214|Sun City|1.0
30215|Edinburgh|4.0
30216|Las Vegas|3.0
30217|Phoenix|4.0
30218|Fitchburg|5.0
30219|Gilbert|3.0
30220|Las Vegas|5.0
30221|Las Vegas|3.5
30222|Cave Creek|4.0
30223|Glendale|3.5
30224|North Las Vegas|2.5
30225|Las Vegas|3.0
30226|Las Vegas|4.5
30227|Scottsdale|4.0
30228|Glendale|4.5
30229|Buckeye|2.5
30230|Mesa|2.5
30231|Scottsdale|3.5
30232|Phoenix|4.5
30233|Chandler|4.0
30234|Las Vegas|3.0
30235|Tempe|2.5
30236|Las Vegas|3.0
30237|Las Vegas|3.0
30238|Las Vegas|3.5
30239|Phoenix|5.0
30240|Henderson|3.5
30241|Glendale|4.0
30242|Gilbert|3.5
30243|Phoenix|4.0
30244|North Las Vegas|4.5
30245|Las Vegas|4.5
30246|Las Vegas|5.0
30247|Henderson|5.0
30248|Surprise|4.5
30249|Las Vegas|4.5
30250|Las Vegas|4.0
30251|Phoenix|3.5
30252|Las Vegas|2.5
30253|Phoenix|2.0
30254|Waterloo|4.5
30255|Mesa|3.5
30256|Edinburgh|3.5
30257|Henderson|2.5
30258|Las Vegas|3.5
30259|Scottsdale|4.0
30260|Phoenix|4.5
30261|Las Vegas|4.0
30262|Phoenix|3.0
30263|Las Vegas|5.0
30264|Gilbert|4.0
30265|Peoria|4.0
30266|Las Vegas|4.5
30267|Edinburgh|3.5
30268|Chandler|4.0
30269|Avondale|4.0
30270|Las Vegas|4.0
30271|Glendale|3.0
30272|Phoenix|5.0
30273|Chandler|4.0
30274|Las Vegas|3.0
30275|Las Vegas|4.0
30276|Surprise|5.0
30277|Middleton|3.5
30278|Glendale|4.5
30279|Las Vegas|5.0
30280|Gilbert|3.5
30281|Henderson|1.0
30282|Mesa|2.0
30283|Scottsdale|5.0
30284|Tempe|2.5
30285|Phoenix|5.0
30286|Phoenix|3.5
30287|San Tan Valley|5.0
30288|Las Vegas|4.0
30289|Henderson|5.0
30290|Madison|4.0
30291|Las Vegas|5.0
30292|Surprise|3.0
30293|Tempe|3.5
30294|Las Vegas|5.0
30295|Cave Creek|4.5
30296|Las Vegas|4.0
30297|Las Vegas|4.5
30298|Las Vegas|4.5
30299|Surprise|3.5
30300|Las Vegas|4.5
30301|Phoenix|4.0
30302|Phoenix|4.0
30303|Henderson|3.0
30304|Scottsdale|5.0
30305|Las Vegas|4.0
30306|Fitchburg|3.5
30307|Henderson|4.0
30308|Las Vegas|5.0
30309|Phoenix|3.5
30310|Las Vegas|4.0
30311|Las Vegas|3.5
30312|Phoenix|4.0
30313|Las Vegas|4.5
30314|Phoenix|4.0
30315|Las Vegas|5.0
30316|Tempe|2.5
30317|Middleton|4.0
30318|McFarland|5.0
30319|Las Vegas|3.0
30320|Phoenix|4.5
30321|Gilbert|5.0
30322|Glendale|2.5
30323|Las Vegas|3.0
30324|Las Vegas|5.0
30325|Edinburgh|4.0
30326|Las Vegas|4.0
30327|Phoenix|4.0
30328|Phoenix|5.0
30329|Las Vegas|4.0
30330|Las Vegas|3.5
30331|Las Vegas|3.5
30332|Mesa|4.0
30333|Glendale|5.0
30334|Phoenix|2.0
30335|Tempe|4.5
30336|Madison|3.5
30337|Las Vegas|5.0
30338|North Las Vegas|3.0
30339|Las Vegas|1.0
30340|Scottsdale|5.0
30341|Phoenix|2.5
30342|Madison|2.5
30343|Phoenix|5.0
30344|Phoenix|5.0
30345|Mesa|3.5
30346|Las Vegas|4.0
30347|Gilbert|3.0
30348|Tempe|3.5
30349|Las Vegas|4.0
30350|Scottsdale|5.0
30351|Edinburgh|4.5
30352|Phoenix|4.0
30353|Henderson|4.5
30354|Las Vegas|5.0
30355|Las Vegas|4.5
30356|Las Vegas|3.5
30357|Phoenix|3.5
30358|Gila Bend|4.0
30359|Phoenix|4.0
30360|Gilbert|4.5
30361|Las Vegas|4.0
30362|Glendale|3.5
30363|Fitchburg|3.5
30364|Scottsdale|3.5
30365|Scottsdale|5.0
30366|Tempe|4.5
30367|Sun City|4.5
30368|Las Vegas|3.5
30369|Phoenix|5.0
30370|Phoenix|3.0
30371|Mesa|3.0
30372|Las Vegas|5.0
30373|Las Vegas|3.5
30374|Scottsdale|2.0
30375|Las Vegas|3.5
30376|Henderson|4.0
30377|Las Vegas|3.5
30378|Henderson|1.5
30379|Las Vegas|5.0
30380|Las Vegas|4.5
30381|Scottsdale|1.0
30382|Scottsdale|4.5
30383|Scottsdale|4.0
30384|Las Vegas|3.5
30385|Tempe|5.0
30386|Henderson|4.5
30387|Mesa|4.5
30388|Phoenix|5.0
30389|Scottsdale|4.5
30390|Gilbert|4.5
30391|Phoenix|3.0
30392|Phoenix|4.5
30393|Phoenix|3.5
30394|Chandler|1.5
30395|Surprise|5.0
30396|Glendale|5.0
30397|Chandler|3.0
30398|Mesa|3.5
30399|Surprise|5.0
30400|Henderson|3.5
30401|Las Vegas|3.5
30402|Las Vegas|4.5
30403|Las Vegas|5.0
30404|Las Vegas|5.0
30405|Phoenix|3.0
30406|Tempe|5.0
30407|Edinburgh|3.5
30408|Mesa|4.5
30409|Phoenix|3.0
30410|Las Vegas|3.0
30411|Chandler|4.0
30412|Goodyear|4.0
30413|Las Vegas|4.0
30414|Scottsdale|3.5
30415|Phoenix|4.0
30416|Las Vegas|4.0
30417|Mesa|2.5
30418|Surprise|3.0
30419|Henderson|1.5
30420|Edinburgh|4.5
30421|Scottsdale|3.0
30422|Las Vegas|4.5
30423|Avondale|3.5
30424|Scottsdale|5.0
30425|Las Vegas|3.5
30426|Henderson|2.5
30427|Scottsdale|4.0
30428|Scottsdale|4.5
30429|Scottsdale|4.5
30430|Goodyear|4.5
30431|Phoenix|3.5
30432|Las Vegas|5.0
30433|Phoenix|5.0
30434|Surprise|4.5
30435|Chandler|4.0
30436|Scottsdale|4.0
30437|Scottsdale|3.0
30438|Las Vegas|3.0
30439|Scottsdale|5.0
30440|Las Vegas|4.5
30441|Gilbert|3.5
30442|Gilbert|3.0
30443|Tempe|4.5
30444|Las Vegas|4.5
30445|Phoenix|5.0
30446|Las Vegas|5.0
30447|Henderson|4.5
30448|Phoenix|3.0
30449|Phoenix|2.5
30450|Gilbert|4.0
30451|El Mirage|5.0
30452|Tempe|5.0
30453|Scottsdale|4.0
30454|Phoenix|5.0
30455|Phoenix|4.5
30456|Queen Creek|5.0
30457|Henderson|3.5
30458|Scottsdale|3.5
30459|Edinburgh|4.0
30460|Carefree|1.0
30461|Madison|4.5
30462|Mcfarland|3.5
30463|Chandler|4.0
30464|Phoenix|3.5
30465|Las Vegas|4.5
30466|Las Vegas|5.0
30467|North Las Vegas|2.0
30468|Phoenix|3.5
30469|Chandler|3.5
30470|Tempe|4.0
30471|Phoenix|4.0
30472|Phoenix|4.0
30473|Scottsdale|5.0
30474|Las Vegas|4.0
30475|Tempe|5.0
30476|Scottsdale|5.0
30477|Henderson|4.0
30478|Las Vegas|5.0
30479|Gilbert|3.0
30480|Madison|4.0
30481|Las Vegas|3.0
30482|Phoenix|1.5
30483|Scottsdale|3.5
30484|Guadalupe|3.5
30485|Henderson|3.5
30486|Phoenix|4.0
30487|Las Vegas|3.5
30488|Phoenix|5.0
30489|Las Vegas|4.5
30490|Las Vegas|3.5
30491|Tempe|1.0
30492|Chandler|4.0
30493|Tempe|3.5
30494|Phoenix|3.0
30495|Henderson|4.5
30496|North Las Vegas|4.0
30497|Madison|4.0
30498|Chandler|4.0
30499|Ahwatukee|5.0
30500|Las Vegas|2.0
30501|Tempe|5.0
30502|Mesa|4.0
30503|Las Vegas|3.5
30504|Las Vegas|4.5
30505|Goodyear|3.0
30506|Scottsdale|5.0
30507|Las Vegas|5.0
30508|Las Vegas|5.0
30509|Phoenix|5.0
30510|Henderson|5.0
30511|Scottsdale|4.0
30512|Las Vegas|5.0
30513|Scottsdale|4.5
30514|Las Vegas|4.0
30515|Las Vegas|4.0
30516|Scottsdale|3.5
30517|Tempe|3.5
30518|Tempe|1.5
30519|Kitchener|4.0
30520|Phoenix|4.0
30521|Wickenburg|3.5
30522|Las Vegas|4.5
30523|Mesa|2.0
30524|Phoenix|3.5
30525|Scottsdale|3.0
30526|Las Vegas|4.5
30527|Las Vegas|4.5
30528|Henderson|3.5
30529|Phoenix|5.0
30530|Las Vegas|3.0
30531|Tempe|4.0
30532|Las Vegas|4.0
30533|Madison|2.5
30534|Scottsdale|1.5
30535|Henderson|3.0
30536|Las Vegas|3.0
30537|Chandler|2.0
30538|Fitchburg|3.0
30539|Las Vegas|5.0
30540|Peoria|3.5
30541|Scottsdale|4.0
30542|Edinburgh|5.0
30543|Las Vegas|4.5
30544|Surprise|3.5
30545|Las Vegas|4.5
30546|Scottsdale|5.0
30547|Las Vegas|5.0
30548|Las Vegas|3.5
30549|Henderson|4.0
30550|Mesa|1.5
30551|Mesa|3.0
30552|Madison|4.0
30553|Cave Creek|4.0
30554|Edinburgh|4.5
30555|Scottsdale|3.0
30556|Las Vegas|5.0
30557|Chandler|4.0
30558|Phoenix|5.0
30559|Las Vegas|5.0
30560|Las Vegas|4.5
30561|Phoenix|4.5
30562|Las Vegas|3.5
30563|Las Vegas|3.5
30564|Tempe|4.5
30565|Gilbert|3.5
30566|Edinburgh|5.0
30567|Chandler|5.0
30568|Laveen|1.0
30569|Phoenix|3.5
30570|Scottsdale|2.5
30571|Avondale|3.5
30572|Phoenix|3.5
30573|Las Vegas|4.5
30574|Las Vegas|4.0
30575|Scottsdale|4.5
30576|Scottsdale|4.5
30577|Scottsdale|3.5
30578|Las Vegas|1.5
30579|Scottsdale|5.0
30580|Phoenix|1.5
30581|Las Vegas|2.0
30582|Gilbert|1.0
30583|Henderson|3.5
30584|Scottsdale|3.5
30585|Las Vegas|3.5
30586|Las Vegas|4.0
30587|Las Vegas|4.0
30588|Las Vegas|4.5
30589|Surprise|4.5
30590|Las Vegas|4.5
30591|Las Vegas|3.0
30592|Las Vegas|2.5
30593|Phoenix|1.0
30594|Las Vegas|4.5
30595|Las Vegas|3.0
30596|North Las Vegas|3.5
30597|Las Vegas|3.5
30598|Edinburgh|5.0
30599|Las Vegas|4.0
30600|Scottsdale|4.0
30601|Edinburgh|5.0
30602|Las Vegas|4.5
30603|Las Vegas|4.5
30604|Peoria|2.5
30605|Scottsdale|4.5
30606|Las Vegas|4.5
30607|Madison|3.5
30608|Las Vegas|5.0
30609|Chandler|3.0
30610|Mesa|3.5
30611|Las Vegas|2.5
30612|Phoenix|4.0
30613|Las Vegas|3.0
30614|Tempe|5.0
30615|Tempe|4.5
30616|Edinburgh|4.0
30617|Tempe|5.0
30618|Las Vegas|5.0
30619|Las Vegas|4.5
30620|Scottsdale|4.5
30621|Scottsdale|4.0
30622|Phoenix|2.0
30623|Scottsdale|2.0
30624|Gilbert|4.5
30625|Las Vegas|4.5
30626|Las Vegas|4.0
30627|Las Vegas|1.5
30628|North Las Vegas|4.0
30629|Las Vegas|5.0
30630|Phoenix|4.5
30631|Tempe|3.5
30632|Scottsdale|2.5
30633|Glendale|2.5
30634|Phoenix|2.5
30635|Chandler|2.0
30636|Las Vegas|3.5
30637|Mesa|4.5
30638|Glendale|4.0
30639|Chandler|4.5
30640|Chandler|5.0
30641|Las Vegas|5.0
30642|Las Vegas|4.0
30643|Las Vegas|4.0
30644|Las Vegas|3.0
30645|Las Vegas|3.0
30646|Phoenix|3.5
30647|Mesa|4.5
30648|Chandler|4.0
30649|Henderson|5.0
30650|North Las Vegas|5.0
30651|Chandler|3.5
30652|Las Vegas|3.0
30653|Las Vegas|4.0
30654|Kitchener|3.5
30655|Las Vegas|3.0
30656|Phoenix|5.0
30657|Edinburgh|4.5
30658|Las Vegas|3.0
30659|Henderson|3.0
30660|Scottsdale|4.5
30661|Surprise|5.0
30662|Las Vegas|3.5
30663|Phoenix|3.5
30664|Las Vegas|3.0
30665|Henderson|4.0
30666|Henderson|4.5
30667|Kitchener|3.0
30668|Henderson|4.5
30669|Tempe|3.0
30670|Phoenix|5.0
30671|Fitchburg|4.0
30672|Scottsdale|4.5
30673|Scottsdale|5.0
30674|Surprise|3.5
30675|Waterloo|4.0
30676|Edinburgh|4.0
30677|Mesa|2.0
30678|Henderson|4.5
30679|Gilbert|3.5
30680|Phoenix|2.5
30681|Las Vegas|3.5
30682|Edinburgh|3.5
30683|Surprise|2.5
30684|Henderson|3.5
30685|Mesa|5.0
30686|Edinburgh|3.5
30687|Las Vegas|5.0
30688|Phoenix|4.5
30689|Madison|3.0
30690|Tempe|5.0
30691|Las Vegas|5.0
30692|Scottsdale|3.5
30693|Youngtown|4.0
30694|Las Vegas|4.0
30695|Scottsdale|5.0
30696|Scottsdale|3.5
30697|Phoenix|5.0
30698|Las Vegas|2.5
30699|Chandler|5.0
30700|Phoenix|4.5
30701|Phoenix|5.0
30702|Las Vegas|3.5
30703|Henderson|4.5
30704|Scottsdale|3.0
30705|Maricopa|4.5
30706|Henderson|4.5
30707|Surprise|4.0
30708|Las Vegas|3.5
30709|Las Vegas|3.0
30710|Phoenix|1.0
30711|Mesa|3.0
30712|Tempe|5.0
30713|Gilbert|2.5
30714|Mesa|5.0
30715|Tempe|4.5
30716|Las Vegas|4.0
30717|Las Vegas|2.5
30718|Tempe|3.5
30719|Scottsdale|3.0
30720|Phoenix|5.0
30721|Fitchburg|4.5
30722|Las Vegas|4.0
30723|Phoenix|4.5
30724|Tempe|4.0
30725|Maricopa|4.5
30726|Chandler|3.5
30727|Las Vegas|2.5
30728|Las Vegas|3.5
30729|Paradise Valley|3.0
30730|Peoria|5.0
30731|Phoenix|5.0
30732|Las Vegas|2.5
30733|Las Vegas|5.0
30734|Waterloo|5.0
30735|Henderson|2.5
30736|Mesa|4.0
30737|Las Vegas|3.5
30738|Las Vegas|4.0
30739|Phoenix|4.5
30740|Mesa|2.5
30741|Las Vegas|2.5
30742|Mesa|3.5
30743|Las Vegas|2.5
30744|Henderson|4.0
30745|Gilbert|4.5
30746|Henderson|3.0
30747|Las Vegas|5.0
30748|Las Vegas|4.5
30749|Surprise|2.5
30750|Mesa|1.5
30751|Las Vegas|5.0
30752|Scottsdale|4.5
30753|Apache Junction|4.5
30754|Carefree|4.5
30755|Glendale|3.5
30756|Peoria|5.0
30757|Phoenix|3.0
30758|Scottsdale|3.5
30759|Henderson|4.0
30760|Las Vegas|3.5
30761|Las Vegas|4.5
30762|Peoria|5.0
30763|Las Vegas|3.5
30764|Las Vegas|4.5
30765|Las Vegas|5.0
30766|Scottsdale|3.5
30767|Las Vegas|1.5
30768|Phoenix|4.0
30769|Madison|4.0
30770|Chandler|5.0
30771|Phoenix|2.5
30772|Las Vegas|4.0
30773|Tempe|5.0
30774|Las Vegas|4.0
30775|Las Vegas|2.5
30776|Glendale|5.0
30777|Las Vegas|4.0
30778|Las Vegas|5.0
30779|Las Vegas|4.5
30780|Phoenix|4.5
30781|Phoenix|4.5
30782|Tempe|3.0
30783|Chandler|3.5
30784|Goodyear|4.5
30785|Las Vegas|4.5
30786|Las Vegas|2.5
30787|Goodyear|2.5
30788|Chandler|3.5
30789|Phoenix|3.5
30790|Henderson|4.5
30791|Las Vegas|2.5
30792|Edinburgh|4.0
30793|Mesa|2.5
30794|Las Vegas|4.0
30795|Phoenix|4.5
30796|Las Vegas|5.0
30797|Henderson|4.5
30798|Henderson|4.5
30799|Scottsdale|5.0
30800|Las Vegas|4.0
