|city|stars|longitude|latitude
32737|Gilbert|3.0|-111.6874048|33.3183281
32738|Phoenix|3.5|-112.013786316|33.5304107666
32739|Las Vegas|5.0|-115.207874|36.27937
32740|Nellis AFB|3.0|-115.0485952|36.2370812
32741|Scottsdale|4.0|-111.976737976|33.5997123718
32742|Phoenix|3.5|-112.071135|33.484256
32743|Las Vegas|3.0|-115.1711298|36.128561
32744|Scottsdale|3.5|-111.9256798|33.5029815
32745|Phoenix|2.5|-112.082516|33.487608
32746|Peoria|3.5|-112.2371221|33.6581186
32747|Phoenix|5.0|-112.0530653|33.5528032
32748|Kitchener|4.0|-80.4869795|43.4503758
32749|Las Vegas|5.0|-115.2067011|36.1104125
32750|Las Vegas|3.5|-115.2064893|36.0333146
32751|Las Vegas|2.5|-115.2841268|36.3006294
32752|Mesa|3.5|-111.6872749|33.385161
32753|Scottsdale|5.0|-111.917059519|33.6318143111
32754|Middleton|4.0|-89.526448|43.089673
32755|Las Vegas|4.0|-115.312360832|36.1788425725
32756|Tempe|3.5|-111.940287352|33.4239019898
32757|Tempe|3.5|-111.924088|33.424281
32758|Scottsdale|3.5|-111.922174|33.480706
32759|Gilbert|3.0|-111.7894299|33.3537421
32760|Chandler|4.5|-111.8412502|33.3061605
32761|San Tan Valley|2.0|-111.5641351|33.2158691
32762|Scottsdale|5.0|-111.96828|33.546
32763|Scottsdale|4.0|-111.943525|33.624662
32764|Las Vegas|3.5|-115.2248628|36.2531984
32765|Chandler|4.0|-111.8418631|33.3020707
32766|North Las Vegas|4.0|-115.14181|36.30003
32767|Las Vegas|3.5|-115.174501|36.116169
32768|Phoenix|2.0|-111.996879|33.46596
32769|Las Vegas|5.0|-115.1936635|36.1247552
32770|Mesa|3.5|-111.841621399|33.396282196
32771|Las Vegas|2.5|-115.198471069|36.1721191406
32772|Phoenix|4.5|-112.051902771|33.4065895081
32773|Chandler|3.5|-111.7955302|33.2796264
32774|Las Vegas|3.5|-115.1727284|36.1089133
32775|Kitchener|5.0|-80.493124|43.451143
32776|Phoenix|3.5|-112.0362686|33.5092763
32777|Kitchener|3.0|-80.4305223|43.4555894
32778|Las Vegas|5.0|-115.1722398|36.0519379
32779|Las Vegas|1.0|-115.3169444|36.1609958
32780|Las Vegas|4.0|-115.138026|36.089494
32781|Fitchburg|3.0|-89.4798753|43.0156312
32782|Peoria|4.5|-112.2366218|33.5795791
32783|Chandler|2.5|-111.8210866|33.2664407
32784|Scottsdale|2.0|-111.9561488|33.6392449
32785|Scottsdale|3.5|-111.89367672|33.5827091181
32786|Scottsdale|3.0|-111.8967287|33.676764
32787|Peoria|4.5|-112.279848|33.6674623
32788|Las Vegas|4.0|-115.17135|36.135076
32789|Las Vegas|3.5|-115.17135|36.135076
32790|Peoria|5.0|-112.2731203|33.7076252
32791|Phoenix|3.5|-112.152877808|33.4957275391
32792|Mesa|2.0|-111.620235443|33.3777024919
32793|Kitchener|4.0|-80.515547|43.435331
32794|Phoenix|5.0|-111.99901|33.30564
32795|Las Vegas|4.5|-115.152368|36.159554
32796|Tempe|3.0|-111.939888|33.4219970703
32797|North Las Vegas|4.0|-115.1097498|36.2401834
32798|Madison|3.0|-89.3866113|43.0747405
32799|Surprise|3.0|-112.3590895|33.6083751
32800|El Mirage|4.0|-112.3260929|33.5748903
32801|Phoenix|5.0|-111.987937927|33.3222961426
32802|Las Vegas|4.5|-115.1949512|36.0797288
32803|Las Vegas|3.5|-115.287260927|36.1674271584
32804|Chandler|3.5|-111.8412502|33.3061605
32805|Scottsdale|5.0|-111.923672|33.581787
32806|Las Vegas|5.0|-115.2499432|36.2403028
32807|Henderson|4.5|-115.0506111|36.0562947
32808|Edinburgh|3.5|-3.203845|55.941245
32809|Mesa|5.0|-111.793691333|33.4265912084
32810|Las Vegas|5.0|-115.2118775|36.1262356
32811|Henderson|3.5|-115.0473175|36.0260796
32812|Scottsdale|3.0|-111.8894703|33.5381832
32813|Maricopa|3.5|-112.013366818|33.0447211862
32814|Henderson|3.5|-115.0480334|36.0568118
32815|Phoenix|3.5|-111.9876339|33.4791017
32816|Goodyear|4.0|-112.3582326|33.4618437
32817|Las Vegas|4.0|-115.1722579|36.0695997
32818|Laveen|2.0|-112.172332764|33.3779029846
32819|Phoenix|4.0|-112.0358955|33.3778514
32820|Gilbert|4.5|-111.7549934|33.351375
32821|Tempe|4.5|-111.944151|33.335767
32822|Las Vegas|4.0|-115.197258|36.1725319
32823|McFarland|5.0|-89.2886062882|43.0175420968
32824|Las Vegas|4.0|-115.226383|36.046601
32825|Las Vegas|3.5|-115.279438035|36.1126407225
32826|Henderson|2.5|-115.119087219|35.9990196228
32827|Phoenix|5.0|-112.0740373|33.4483771
32828|Scottsdale|5.0|-111.927349|33.4981277
32829|Las Vegas|5.0|-115.140144348|36.1689224243
32830|Sun City|5.0|-112.269856|33.637632
32831|Tempe|2.5|-111.9083414|33.4213961
32832|Phoenix|5.0|-112.052879|33.306489
32833|Las Vegas|4.5|-115.086020703|36.1313673551
32834|Goodyear|4.0|-112.4296587|33.3574524
32835|Las Vegas|3.0|-115.176307349|36.0984643921
32836|Las Vegas|3.5|-115.076361|36.239585
32837|Henderson|5.0|-114.983621|36.035097
32838|Las Vegas|5.0|-115.2778317|36.1453333
32839|Las Vegas|4.5|-115.18403|36.123954
32840|Las Vegas|4.5|-115.2271344|36.1146202
32841|Henderson|2.5|-115.0978689|36.034589
32842|Scottsdale|4.0|-111.92453|33.626466
32843|Las Vegas|3.0|-115.245289207|36.1612440236
32844|Las Vegas|5.0|-115.3144258|36.1219473
32845|North Las Vegas|2.5|-115.186183|36.238937
32846|Madison|4.5|-89.3012775|43.1267547
32847|Scottsdale|4.5|-111.8692744|33.5385229
32848|Las Vegas|4.5|-115.2800962|36.0569676
32849|Las Vegas|4.5|-115.166496|36.002409
32850|Madison|3.5|-89.3922743|43.0748335
32851|Surprise|2.5|-112.3643087|33.6385585
32852|Phoenix|2.5|-112.1262605|33.7997742
32853|Mesa|4.5|-111.812642|33.3936493
32854|Las Vegas|4.5|-115.2073975|36.3350394
32855|Las Vegas|3.0|-115.198905|36.107753
32856|Phoenix|4.5|-112.00005483|33.4954526514
32857|Phoenix|4.5|-112.014489|33.609923
32858|Phoenix|2.5|-111.9968969|33.5097887
32859|Mesa|3.0|-111.689758301|33.3900337219
32860|Las Vegas|4.5|-115.20941925|36.1268196106
32861|Las Vegas|5.0|-115.1418826|36.1675131
32862|Las Vegas|4.5|-115.1711298|36.128561
32863|Phoenix|4.0|-112.0718789|33.6378277
32864|Las Vegas|5.0|-115.248586667|36.2375812362
32865|Glendale|5.0|-112.1835275|33.5382419
32866|Madison|4.5|-89.399663|43.076118
32867|Mesa|4.0|-111.68318239|33.3920447889
32868|Las Vegas|4.0|-115.2437024|36.1520108
32869|Mesa|3.5|-111.683241239|33.3931905135
32870|Tempe|5.0|-111.9343636|33.3363836
32871|Phoenix|4.0|-111.979372837|33.3293584261
32872|Phoenix|4.0|-112.1004039|33.5550582
32873|Las Vegas|4.0|-115.2074043|36.1299924
32874|Las Vegas|3.0|-115.1767584|36.1044875
32875|Kitchener|4.0|-80.4888895794|43.44958034
32876|Henderson|4.5|-114.981161|36.042929
32877|Scottsdale|4.5|-111.927134|33.492469
32878|Middleton|2.5|-89.5100602862|43.1056970299
32879|Mesa|5.0|-111.8291834|33.450868
32880|Phoenix|3.0|-112.135113|33.567188
32881|Glendale|3.5|-112.218009949|33.5390281677
32882|Goodyear|5.0|-112.3718919|33.3703984
32883|Las Vegas|2.0|-115.134785688|36.085598615
32884|Phoenix|4.0|-112.0717684|33.6395011
32885|Las Vegas|2.5|-115.1715441|36.0142304
32886|Gilbert|2.0|-111.7472096|33.3788979
32887|Madison|4.0|-89.5051474|43.0608305
32888|Avondale|4.5|-112.3491274|33.4427023
32889|Mesa|5.0|-111.684596124|33.4820888915
32890|Phoenix|4.5|-112.167718|33.48001
32891|Las Vegas|3.5|-115.2073387|36.0921072
32892|Peoria|5.0|-112.25743103|33.5571060181
32893|Cave Creek|4.5|-111.940261841|33.8330116272
32894|Scottsdale|5.0|-111.923262|33.499373
32895|Las Vegas|4.5|-115.190216064|36.087978363
32896|Las Vegas|4.0|-115.224332|36.060423
32897|Phoenix|5.0|-112.0030326|33.4159532
32898|Madison|4.0|-89.3829847|43.0738032
32899|Las Vegas|3.5|-115.148563|36.173981
32900|Phoenix|5.0|-111.99538889|33.6383640834
32901|Las Vegas|3.0|-115.2442936|36.1615187
32902|Madison|3.5|-89.3822860718|43.0760269165
32903|Las Vegas|4.5|-115.2417425|36.0786511
32904|Scottsdale|4.0|-111.930207|33.493726
32905|Las Vegas|3.0|-115.026576286|36.0782106043
32906|Madison|4.0|-89.5275985|43.0614971
32907|Phoenix|4.0|-111.997697353|33.4355957546
32908|Phoenix|4.0|-112.000563002|33.4336861384
32909|Las Vegas|5.0|-115.2966996|36.1163236
32910|Phoenix|3.0|-112.0331784|33.3776488
32911|Phoenix|4.5|-112.037530169|33.5092207789
32912|Queen Creek|4.0|-111.6855127|33.2851403
32913|Madison|3.5|-89.3895536687|43.0719925103
32914|Peoria|4.5|-112.2645349|33.5516001
32915|Scottsdale|3.0|-111.8880721|33.6302345
32916|Las Vegas|4.0|-115.250136|36.1954516
32917|Phoenix|5.0|-112.028451|33.494557
32918|Las Vegas|3.0|-115.1173406|36.1299187
32919|Glendale|5.0|-112.202084686|33.6393444241
32920|Las Vegas|3.5|-115.2451796|36.1595573
32921|Las Vegas|2.0|-115.172121|36.116349
32922|Tempe|5.0|-111.951433046|33.3960335457
32923|Phoenix|4.0|-112.120513916|33.5803604126
32924|Phoenix|4.5|-112.0701448|33.4587829
32925|Phoenix|4.5|-112.074929|33.507229
32926|Madison|3.5|-89.3947126815|43.074915832
32927|Las Vegas|4.5|-115.1730359|36.1111954
32928|Phoenix|3.5|-112.0742715|33.4475173
32929|Henderson|3.5|-115.036422729|36.0633583069
32930|Phoenix|3.5|-111.977632529|33.5873552454
32931|Henderson|3.0|-115.0837128|36.0025077
32932|Phoenix|3.5|-112.0744459|33.4494379
32933|Henderson|5.0|-115.052599|36.053671
32934|Henderson|5.0|-115.045148761|36.0536047238
32935|Scottsdale|3.5|-111.8816483|33.5526657
32936|Henderson|4.5|-115.0642256|36.0214571
32937|Henderson|4.0|-115.073638916|36.0166816711
32938|Henderson|4.5|-115.068992615|36.0189056396
32939|Las Vegas|3.5|-115.164423|36.1148499
32940|Las Vegas|3.5|-115.242599487|36.063949585
32941|Mesa|3.0|-111.682913303|33.4522382964
32942|Las Vegas|3.5|-115.1683612|36.1270189
32943|Tempe|3.5|-111.94693|33.332969
32944|Chandler|5.0|-111.8767|33.3223
32945|Henderson|2.5|-115.1018612|35.9983694
32946|Madison|2.0|-89.3995285034|43.0761921413
32947|Phoenix|3.0|-112.075508|33.449597
32948|Las Vegas|3.0|-115.178291321|36.1191329956
32949|Surprise|3.5|-112.352683525|33.639747741
32950|Las Vegas|4.5|-115.1818583|36.105031
32951|Las Vegas|5.0|-115.1423943|36.1421289
32952|Las Vegas|3.5|-115.2079835|36.1019433
32953|Phoenix|4.0|-112.0299191|33.3772709
32954|Las Vegas|4.0|-115.268418|36.234357
32955|Chandler|2.0|-111.87979126|33.2956085205
32956|Phoenix|4.5|-111.9790542|33.612382
32957|Tempe|5.0|-111.9403254|33.4366655
32958|Henderson|4.5|-115.08275|36.07592
32959|Phoenix|4.5|-112.063438|33.612856
32960|Madison|3.5|-89.435789|43.052916
32961|Mesa|1.5|-111.885469|33.377646
32962|Las Vegas|4.0|-115.2006442|36.1154188
32963|Las Vegas|4.0|-115.294803863|36.1158159771
32964|Edinburgh|4.5|-3.21099170185|55.9519105375
32965|Madison|4.5|-89.3830972|43.0757497
32966|Las Vegas|4.5|-115.155644|36.164124
32967|Scottsdale|4.0|-111.8875115|33.6297694
32968|Scottsdale|3.0|-111.923919448|33.780657773
32969|Edinburgh|5.0|-3.2034659|55.9432562
32970|Phoenix|5.0|-112.0740373|33.4483771
32971|Tolleson|3.5|-112.2706862|33.4633032
32972|Scottsdale|3.0|-111.9255906|33.4787159
32973|Gilbert|3.5|-111.774696|33.3066664
32974|Sun City|1.0|-112.2877863|33.6263552
32975|Maricopa|5.0|-112.044646462|33.0582548268
32976|Las Vegas|3.5|-115.2431576|36.2184241
32977|Phoenix|5.0|-111.973462|33.4463075
32978|Phoenix|3.0|-111.994543076|33.4340199639
32979|Phoenix|5.0|-112.029848|33.476325
32980|North Las Vegas|3.5|-115.2045628|36.2619053
32981|Edinburgh|3.5|-3.16742620827|55.9734223283
32982|Las Vegas|5.0|-115.1892|36.1472
32983|Phoenix|5.0|-112.1262605|33.7997742
32984|DeForest|4.5|-89.3417195803|43.2466579282
32985|Henderson|2.5|-115.015182495|36.0596463269
32986|Phoenix|4.0|-112.0996273|33.6116831
32987|Tempe|2.5|-111.9397171|33.4253067
32988|Phoenix|5.0|-112.027191|33.510185
32989|Scottsdale|4.5|-111.898345947|33.6216468811
32990|El Mirage|2.5|-112.339654802|33.6231332065
32991|Mesa|4.0|-111.8359098|33.4154446
32992|Scottsdale|5.0|-111.905607|33.620117
32993|Las Vegas|3.5|-115.17132|36.1203829
32994|Phoenix|3.5|-112.069473267|33.4497765831
32995|Las Vegas|3.0|-115.142099|36.143637
32996|Las Vegas|3.5|-115.3098186|36.1833716
32997|Las Vegas|3.5|-115.196912|35.984666
32998|Las Vegas|4.0|-115.243785423|36.0553035808
32999|Scottsdale|5.0|-111.9287431|33.4959019
33000|Henderson|3.5|-115.05582428|36.0427360535
33001|Las Vegas|4.5|-115.1084585|36.1305272
33002|Phoenix|3.5|-112.001445002|33.4336774955
33003|Scottsdale|5.0|-111.8852673|33.5403655
33004|Waterloo|3.5|-80.5222854|43.4653831
33005|Las Vegas|3.0|-115.203185|36.145351
33006|Scottsdale|4.0|-111.906227021|33.6705554947
33007|Kitchener|3.0|-80.436849|43.4291964
33008|Chandler|5.0|-111.8267307|33.3357652
33009|Edinburgh|4.5|-3.2087967|55.9503465
33010|Las Vegas|4.5|-115.2245664|36.1280756
33011|Las Vegas|4.5|-115.1185093|36.1161049
33012|Scottsdale|4.5|-111.925776|33.499275
33013|Goodyear|5.0|-112.3923786|33.4536099
33014|Glendale|3.0|-112.1798889|33.5100466
33015|Edinburgh|4.0|-3.2213573|55.9460509
33016|Scottsdale|3.0|-111.9290758|33.5820623
33017|Gilbert|5.0|-111.763893745|33.3350717649
33018|Scottsdale|4.0|-111.927548|33.585636
33019|Glendale|2.5|-112.203594|33.635712
33020|Las Vegas|2.0|-115.092908|36.072859
33021|Henderson|4.5|-115.155803|35.968914
33022|Henderson|2.5|-115.0409786|36.053568
33023|Phoenix|3.5|-112.069182|33.452718
33024|Gilbert|2.5|-111.743263006|33.3081375322
33025|Scottsdale|3.0|-111.888450611|33.6302769276
33026|Henderson|4.0|-115.0824652|36.0717814
33027|Anthem|4.5|-112.138280008|33.8659777768
33028|Peoria|3.5|-112.2760197|33.6761682
33029|Scottsdale|3.0|-111.8906861|33.5466082
33030|Goodyear|3.5|-112.357731073|33.4630140217
33031|Las Vegas|4.0|-115.175700226|36.1106826338
33032|Tempe|5.0|-111.953687668|33.4071734074
33033|Edinburgh|5.0|-3.2097903|55.9510584
33034|Cave Creek|3.5|-111.954744458|33.8274273434
33035|Las Vegas|5.0|-115.290535229|36.0745127452
33036|Windsor|3.0|-89.3458236|43.2133742
33037|Verona|5.0|-89.5335984|42.9660211
33038|Henderson|3.5|-115.059525|36.064237
33039|Las Vegas|3.5|-115.2449057|36.2171931
33040|Phoenix|4.5|-111.994039|33.479852
33041|Chandler|4.0|-111.8426376|33.3272385
33042|Las Vegas|4.5|-115.169228|36.102324
33043|Las Vegas|2.5|-115.1873861|36.1432936
33044|Phoenix|3.5|-112.0669362|33.6412574
33045|Mesa|5.0|-111.841964|33.399678
33046|Las Vegas|3.0|-115.1186951|36.0161703
33047|Las Vegas|4.0|-115.1569998|36.116544
33048|Phoenix|4.0|-112.0131631|33.5958359
33049|Las Vegas|4.0|-115.2071854|36.277328
33050|Fountain Hills|1.0|-111.715698|33.603815
33051|Phoenix|5.0|-112.0996272|33.611423
33052|Phoenix|3.5|-112.076454163|33.4468727112
33053|Las Vegas|3.5|-115.175559998|36.1137695312
33054|Madison|5.0|-89.5036587619|43.0505889619
33055|Gilbert|3.5|-111.724162|33.381279
33056|Scottsdale|5.0|-111.923423|33.581706
33057|Edinburgh|4.5|-3.207239|55.949726
33058|Carefree|5.0|-111.9228344|33.8251569
33059|Chandler|3.5|-111.970072|33.3028958
33060|Phoenix|5.0|-112.070353|33.625501
33061|Avondale|3.5|-112.3403146|33.4684234
33062|Madison|3.5|-89.3257269|43.0585482
33063|Las Vegas|5.0|-115.218727|36.16748
33064|Scottsdale|4.5|-111.9041764|33.5443733
33065|Tempe|4.5|-111.914434863|33.3501198982
33066|Chandler|4.0|-111.8590996|33.333983
33067|Las Vegas|5.0|-115.327524|36.087222
33068|Las Vegas|2.5|-115.1691493|36.0549288
33069|Tempe|4.5|-111.9247139|33.4213508
33070|Las Vegas|3.0|-115.1423943|36.1421289
33071|Mesa|4.0|-111.7531446|33.3936881
33072|Henderson|4.0|-115.099882|35.995289
33073|Phoenix|4.0|-111.983333291|33.3481901716
33074|Las Vegas|4.5|-115.168028|36.1276112
33075|Edinburgh|4.0|-3.19917835224|55.9612149574
33076|Las Vegas|3.5|-115.184999|36.041673
33077|Las Vegas|3.5|-115.241332|36.055414
33078|Phoenix|4.0|-111.986011168|33.5101083277
33079|Tempe|3.5|-111.910827637|33.3931732178
33080|Scottsdale|5.0|-111.8963147|33.6194903
33081|Scottsdale|3.5|-111.92231312|33.5016284238
33082|Casa Grande|4.0|-111.682262354|32.8798687202
33083|Phoenix|3.0|-112.092167|33.384057
33084|Las Vegas|5.0|-115.136389|36.175
33085|Gilbert|5.0|-111.69641|33.281286
33086|Las Vegas|3.0|-115.229291228|36.254862
33087|Waterloo|3.5|-80.5706208|43.4444541
33088|Phoenix|4.0|-112.074195|33.513539
33089|Phoenix|4.0|-112.0131927|33.5107771
33090|Las Vegas|4.0|-115.155162|36.166252
33091|Las Vegas|4.0|-115.2090921|36.1229755
33092|Phoenix|4.5|-111.9820214|33.3480616
33093|Scottsdale|4.5|-111.922198|33.500523
33094|Tempe|2.0|-111.9236623|33.4092174
33095|Chandler|4.0|-111.8984162|33.2971021
33096|Waterloo|3.0|-80.5222854|43.4653831
33097|Phoenix|4.5|-112.0457372|33.5086548
33098|Phoenix|4.0|-112.016481|33.479605
33099|Phoenix|2.5|-112.1687924|33.4950665
33100|Las Vegas|4.0|-115.2855925|36.1671901
33101|Scottsdale|5.0|-111.8908551|33.5575017
33102|Scottsdale|3.5|-111.888747541|33.5794601591
33103|Las Vegas|5.0|-115.260229111|36.292783279
33104|Scottsdale|2.0|-111.9263033|33.6128451
33105|Madison|4.5|-89.39301|43.074695
33106|Mesa|3.0|-111.855865479|33.3944702148
33107|Glendale|4.0|-112.23381|33.65379
33108|Peoria|3.0|-112.2655093|33.710593
33109|Las Vegas|1.5|-115.245724|36.171971
33110|Las Vegas|4.5|-115.1681136|36.1276795
33111|Phoenix|4.0|-112.048027|33.484011
33112|Las Vegas|5.0|-115.2889014|36.1578071
33113|Edinburgh|3.5|-3.2007207|55.9457717
33114|Las Vegas|4.5|-115.1711298|36.128561
33115|Gilbert|4.5|-111.8266933|33.3652975
33116|Glendale|5.0|-112.2026347|33.664516
33117|Queen Creek|3.0|-111.6345462|33.2510505
33118|McFarland|5.0|-89.301139|43.037141
33119|Phoenix|4.5|-111.7497|33.3604
33120|Phoenix|2.0|-112.0418166|33.4945765
33121|Las Vegas|2.5|-115.1721858|36.1107749
33122|Las Vegas|4.0|-115.144668|36.17062
33123|North Las Vegas|3.0|-115.205154419|36.2626495361
33124|Las Vegas|4.0|-115.2311991|36.2371631
33125|Las Vegas|5.0|-115.143585205|36.1223462003
33126|Las Vegas|5.0|-115.2244853|36.0402159
33127|Las Vegas|5.0|-115.240082705|36.0986276896
33128|Scottsdale|3.5|-111.786738|33.506029
33129|Las Vegas|5.0|-115.072455|36.120781
33130|Phoenix|4.0|-112.083836|33.683216
33131|Phoenix|2.5|-111.9980804|33.4356179
33132|Phoenix|3.5|-112.0651305|33.799013
33133|Goodyear|3.5|-112.3555651|33.464493
33134|Henderson|4.5|-114.966646|36.0386538
33135|Las Vegas|4.5|-115.116180438|36.0992684208
33136|Las Vegas|4.0|-115.207781196|36.0337775946
33137|Mesa|2.0|-111.6849409|33.383932
33138|Las Vegas|3.5|-115.1547751|36.1273341
33139|Cave Creek|4.5|-111.9513331|33.8332811
33140|Gilbert|5.0|-111.83026|33.346019
33141|Edinburgh|4.0|-3.23784175083|55.9313710101
33142|Las Vegas|4.0|-115.260011|36.219843
33143|Phoenix|3.0|-111.993675|33.44341
33144|Mesa|5.0|-111.692146|33.439378
33145|Phoenix|1.0|-112.131967|33.485245
33146|Madison|4.5|-89.320026|43.097994
33147|Las Vegas|4.5|-115.199882507|36.2031364441
33148|Las Vegas|4.0|-115.117350104|36.1007180697
33149|Glendale|4.5|-112.1851827|33.6112007
33150|Gilbert|3.5|-111.8088752|33.335917
33151|Phoenix|1.0|-112.10886|33.583212
33152|Las Vegas|2.0|-115.333673126|36.1555932642
33153|Las Vegas|4.5|-115.208639652|36.1284258158
33154|Las Vegas|5.0|-115.2719048|36.2330997
33155|Las Vegas|2.5|-115.1726642|36.0683629
33156|Henderson|4.5|-114.9817213|36.0395247
33157|Madison|1.0|-89.45844|43.034463
33158|Las Vegas|4.0|-115.101835768|36.0992222417
33159|Las Vegas|4.0|-115.292824|36.1597905
33160|Las Vegas|5.0|-115.198475987|36.0989792997
33161|Edinburgh|4.0|-3.20775032043|55.9498726433
33162|Scottsdale|3.0|-111.956682937|33.615544
33163|Las Vegas|3.5|-115.118761|36.054186
33164|Las Vegas|4.5|-115.0762536|36.0376448
33165|Las Vegas|3.5|-115.154228|35.999745
33166|Chandler|5.0|-111.882984246|33.309963722
33167|Scottsdale|4.0|-111.90979|33.48124
33168|Phoenix|4.0|-112.072689352|33.4478740332
33169|Las Vegas|2.5|-115.172501|36.1100668
33170|Phoenix|2.0|-111.9790366|33.6108004
33171|Edinburgh|4.0|-3.1865445|55.9450577
33172|Phoenix|5.0|-112.0772|33.449188
33173|Las Vegas|5.0|-115.279439|36.1238755
33174|Las Vegas|3.0|-115.1733522|36.0170399
33175|North Las Vegas|4.5|-115.15535|36.238522
33176|Tempe|4.5|-111.9418474|33.424129863
33177|Henderson|4.0|-115.12322998|36.0002555847
33178|Las Vegas|4.5|-115.268554688|36.27085495
33179|Phoenix|4.0|-112.064702|33.4871849
33180|Surprise|3.5|-112.425227365|33.6373900512
33181|Las Vegas|4.5|-115.2975745|36.0977777
33182|Tempe|3.5|-111.9260538|33.4346167
33183|Goodyear|4.0|-112.356631661|33.465746333
33184|Chandler|2.0|-111.8844148|33.261337
33185|Phoenix|5.0|-112.1068993|33.699034
33186|Chandler|3.5|-111.791721337|33.2763736217
33187|Tempe|5.0|-111.9622493|33.3421449
33188|Las Vegas|4.0|-115.2430194|36.0360324
33189|Tempe|4.5|-111.9327918|33.414651
33190|Las Vegas|4.0|-115.2863015|36.1665914
33191|Mesa|3.5|-111.703265|33.468577
33192|Edinburgh|3.0|-3.20311143994|55.9437353567
33193|Edinburgh|4.5|-3.2051821|55.9454995
33194|Glendale|3.0|-112.216355|33.638365
33195|Glendale|4.0|-112.2177045|33.5389825
33196|Gilbert|3.0|-111.7167354|33.2627025
33197|Madison|4.0|-89.394958|43.075141
33198|Peoria|5.0|-112.2259429|33.6785889
33199|Las Vegas|3.0|-115.1834372|36.0411727
33200|N Las Vegas|3.0|-115.180947|36.292472
33201|Phoenix|5.0|-112.011028|33.510394
33202|Tempe|3.0|-111.97828|33.395162
33203|Mesa|4.0|-111.868804932|33.3938026428
33204|Waunakee|3.0|-89.4314957456|43.1804073816
33205|Las Vegas|4.0|-115.1663125|36.1216839
33206|Phoenix|4.0|-112.1205395|33.676185
33207|Las Vegas|4.5|-115.172372|36.160499
33208|Chandler|3.5|-111.840548017|33.3042957408
33209|Henderson|2.5|-115.1246448|35.9967217
33210|Henderson|4.0|-115.1169594|36.0093872
33211|Tempe|5.0|-111.926508|33.392384
33212|Las Vegas|3.0|-115.265743|36.269812
33213|Las Vegas|4.0|-115.2097883|36.2386847
33214|Phoenix|3.5|-112.221603394|33.4814872742
33215|Las Vegas|3.0|-115.3072017|36.1909406
33216|Las Vegas|4.0|-115.092188|36.111705
33217|Mesa|3.5|-111.8053146|33.3795183
33218|North Las Vegas|3.0|-115.14181|36.30003
33219|Las Vegas|3.5|-115.274604778|36.2867051837
33220|Las Vegas|5.0|-115.242209082|36.073805764
33221|Mesa|4.0|-111.774536133|33.4067077637
33222|Chandler|4.0|-111.9258211|33.3184593
33223|Phoenix|2.0|-112.151062|33.864575
33224|Las Vegas|2.5|-115.084904|36.1329483
33225|Henderson|5.0|-115.052223206|36.0556869507
33226|Las Vegas|4.0|-115.1727516|36.1062031
33227|Surprise|2.5|-112.3944868|33.6240959
33228|Las Vegas|3.0|-115.2119332|36.1141147
33229|Sun Prairie|4.0|-89.2066919|43.1494507
33230|Mesa|4.0|-111.564005613|33.3141134353
33231|Mesa|4.5|-111.661267|33.466518
33232|Edinburgh|4.5|-3.20732116699|55.9498486142
33233|Henderson|5.0|-114.9921795|36.0114785
33234|Edinburgh|4.5|-3.2031237|55.9521955
33235|Mesa|5.0|-111.8794598|33.4072016
33236|Henderson|4.0|-115.046230588|36.0363923101
33237|Las Vegas|4.5|-115.1602895|36.1323348
33238|Phoenix|5.0|-112.055422|33.590265
33239|Tempe|5.0|-111.944151|33.335767
33240|Phoenix|4.5|-112.0645002|33.5313451
33241|Scottsdale|4.5|-111.927158|33.616365
33242|Middleton|3.5|-89.5232109|43.0979756
33243|Henderson|4.5|-115.096604182|36.0070475466
33244|Las Vegas|2.5|-115.2182851|36.1265084
33245|Las Vegas|2.5|-115.224823|36.148739
33246|Phoenix|1.5|-112.0212354|33.4962047
33247|Cave Creek|5.0|-111.988061|33.729233
33248|Edinburgh|5.0|-3.201458|55.952085
33249|Phoenix|3.5|-112.013931274|33.6315727234
33250|Fountain Hills|5.0|-111.714656|33.60746
33251|Las Vegas|3.0|-115.1729649|36.0242184
33252|Las Vegas|3.0|-115.138026|36.089494
33253|Phoenix|2.0|-111.9694565|33.678092
33254|Phoenix|5.0|-112.121898754|33.5744987689
33255|Phoenix|5.0|-112.068044|33.615464
33256|Mesa|5.0|-111.8734717|33.4299358
33257|Scottsdale|3.5|-111.8923957|33.582486
33258|Edinburgh|3.5|-3.2188005|55.9439251
33259|Chandler|3.0|-111.898|33.3013435386
33260|Edinburgh|4.0|-3.1915653|55.9382675
33261|Madison|4.5|-89.3709495|43.0784175
33262|Las Vegas|4.0|-115.1325897|36.1295416
33263|Nellis AFB|5.0|-115.040740545|36.2390816865
33264|Edinburgh|3.5|-3.2131659|55.917142
33265|Las Vegas|4.0|-115.20627|36.1709995
33266|Glendale|3.5|-112.188534135|33.66133917
33267|Henderson|5.0|-115.1044827|36.0422969
33268|Las Vegas|5.0|-115.137988|36.1426419
33269|Phoenix|4.5|-112.060988|33.457453
33270|Fountain Hills|4.0|-111.730925|33.606684
33271|Scottsdale|5.0|-111.889257|33.662068
33272|Las Vegas|5.0|-115.2244853|36.0809667
33273|Edinburgh|4.0|-3.1892475|55.9490929
33274|Las Vegas|5.0|-115.0998534|36.1146954
33275|Gilbert|4.0|-111.72259|33.2351979
33276|Gilbert|4.0|-111.7897671|33.3657298
33277|Las Vegas|4.0|-115.241365135|36.1268996803
